[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[DTPO] it=142/150 step=1419858 J_new=-0.0008 revert mode=leaf gate=hold cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=143/150 step=1429857 J_new=-0.0013 revert mode=leaf gate=hold cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=144/150 step=1439856 J_new=-0.0006 revert mode=leaf gate=hold cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=145/150 step=1449855 J_new=-0.0005 revert mode=leaf gate=hold cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=146/150 step=1459854 J_new=0.0019 kept mode=full gate=revert(2) cand=55.25% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=147/150 step=1469853 J_new=0.0009 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=148/150 step=1479852 J_new=-0.0000 revert mode=leaf gate=hold cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=149/150 step=1489851 J_new=-0.0001 revert mode=leaf gate=hold cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=150/150 step=1499850 J_new=-0.0001 revert mode=leaf gate=hold cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] stored 5 candidate trees for final selection (cheap survivals: ['100.0%', '100.0%', '100.0%', '100.0%', '100.0%']). Run dtpo_select.py --ckpt <ckpt> --episodes 100 to pick the honest best.
